node,x,y,res_val,connections,cluster_num
512,0.15765559355374115,0.7874613731252744,0.5429532836320191,"[(512, 576), (512, 768), (512, 165), (512, 455), (512, 876), (512, 847), (512, 182), (512, 87), (512, 154), (512, 799)]",2
513,-0.30378452185071514,-0.783491167805423,0.6061113591069646,"[(513, 0), (513, 354), (513, 330), (513, 687), (513, 52), (513, 667), (513, 252)]",3
514,0.6436762528383149,-0.1546423642325505,0.6069961415934204,"[(514, 674), (514, 966), (514, 743), (514, 935), (514, 75), (514, 775), (514, 849), (514, 885), (514, 695), (514, 25), (514, 734)]",3
515,-0.3858220696916015,-0.6592481322133472,0.6785015558388855,"[(515, 642), (515, 934), (515, 38), (515, 41), (515, 330), (515, 887), (515, 476), (515, 558), (515, 754), (515, 565), (515, 918), (515, 855), (515, 312), (515, 252)]",1
516,-0.8369209914309534,-0.06273434467899963,0.5688740214749946,"[(516, 871), (516, 145), (516, 597), (516, 152), (516, 506), (516, 508), (516, 895)]",3
517,0.9974381720432675,0.5771725958069571,0.5261903913057524,"[(517, 688), (517, 395)]",4
518,0.7848828958589018,0.1930909200489097,0.5241699880479963,"[(518, 385), (518, 549), (518, 711), (518, 392), (518, 557), (518, 175), (518, 466), (518, 150), (518, 540), (518, 351)]",4
519,0.19841245838443888,-0.9266779274356731,0.5989449692440113,"[(519, 683), (519, 958), (519, 246), (519, 568), (519, 58), (519, 382)]",4
520,0.8953514897333947,0.9307045702116885,0.5845150265364498,"[(520, 171), (520, 11), (520, 972), (520, 333), (520, 445), (520, 318)]",2
521,-0.2555203540401487,0.02633446747874202,0.5228302039669783,"[(521, 179), (521, 604), (521, 685), (521, 190), (521, 967)]",1
522,-0.5419635307724509,-0.519948510304816,0.5441094760717924,"[(522, 280), (522, 266), (522, 594), (522, 837)]",4
523,0.7424053110266258,-0.41848671077810806,0.6632435711063922,"[(523, 97), (523, 770), (523, 811), (523, 357), (523, 74), (523, 747), (523, 590), (523, 270), (523, 952), (523, 761), (523, 859)]",1
524,0.7049766353300622,-0.7076469341913831,0.6743924245911996,"[(524, 3), (524, 503), (524, 205), (524, 368), (524, 307), (524, 247), (524, 184), (524, 570), (524, 735), (524, 286), (524, 479)]",1
525,0.59241773649735,-0.9781856869174848,0.6008795004943708,"[(525, 948), (525, 209), (525, 923), (525, 364)]",1
526,-0.34420792144212853,0.13924903727785032,0.6799952612447308,"[(526, 99), (526, 582), (526, 795), (526, 943), (526, 626), (526, 534), (526, 600), (526, 635), (526, 669)]",1
527,0.09140526550325667,0.8796945016343765,0.7213061811698417,"[(527, 163), (527, 933), (527, 455), (527, 812), (527, 108), (527, 653), (527, 876), (527, 751), (527, 786), (527, 665), (527, 799)]",1
528,-0.9331943480475176,-0.5078217754245602,0.748114422994247,"[(528, 459), (528, 881), (528, 115), (528, 315), (528, 29), (528, 862)]",1
529,0.27256232834950467,0.011563309813626521,0.6570528636468475,"[(529, 545), (529, 900), (529, 23), (529, 916), (529, 21), (529, 823)]",3
530,-0.44791825672281704,0.07097052990108943,0.5137048235808608,"[(530, 224), (530, 387), (530, 534), (530, 297), (530, 983), (530, 943), (530, 626), (530, 309), (530, 438), (530, 567), (530, 251), (530, 669), (530, 223)]",1
531,0.40111982349210673,0.18890931734237104,0.5316653083941741,"[(531, 961), (531, 507), (531, 331), (531, 14), (531, 114), (531, 659), (531, 571)]",1
532,0.03159756773729416,-0.23291662807030034,0.5007598097232554,"[(532, 932), (532, 936), (532, 843), (532, 49), (532, 950), (532, 804), (532, 414)]",3
533,0.5366699336724894,-0.3665850637079411,0.5636361593441161,"[(533, 134), (533, 39), (533, 203), (533, 880), (533, 276), (533, 693), (533, 30)]",3
534,-0.3961092151117238,0.1439284020453946,0.6547156248098347,"[(534, 99), (534, 582), (534, 795), (534, 626), (534, 526), (534, 943), (534, 530), (534, 567), (534, 600), (534, 635), (534, 669)]",3
535,0.7765125474528332,0.7322789561027097,0.5130431026444819,"[(535, 707), (535, 100), (535, 6), (535, 168), (535, 818), (535, 904), (535, 210), (535, 22), (535, 727), (535, 882)]",4
536,0.1432396777707048,-0.4184966722785768,0.6352449446925884,"[(536, 736), (536, 580), (536, 456), (536, 592), (536, 817), (536, 18), (536, 836), (536, 602), (536, 122)]",3
537,0.3374957361479973,0.2818016161635597,0.6583511192578855,"[(537, 705), (537, 554), (537, 780), (537, 14), (537, 114), (537, 120)]",4
538,-0.5326362229078794,0.6500998781264311,0.700977778845254,"[(538, 448), (538, 7), (538, 42), (538, 431), (538, 656), (538, 215)]",2
539,-0.5112343165631219,-0.9616001962756255,0.6957880423953497,"[(539, 304), (539, 894), (539, 814)]",4
540,0.7950495935739326,0.20901920568669952,0.5575136618210166,"[(540, 385), (540, 549), (540, 518), (540, 711), (540, 392), (540, 557), (540, 175), (540, 80), (540, 466), (540, 150), (540, 351)]",3
541,-0.549321507005929,-0.7146763223943857,0.5313194750067594,"[(541, 741), (541, 583), (541, 461), (541, 498), (541, 312), (541, 825), (541, 956)]",4
542,-0.6499129033498257,-0.3630579004681591,0.5167395997709675,"[(542, 337), (542, 753), (542, 884), (542, 854), (542, 217), (542, 410), (542, 959)]",4
543,-0.043278230161107434,0.7586437472651282,0.600291998541127,"[(543, 128), (543, 264), (543, 616), (543, 623), (543, 465), (543, 342), (543, 313), (543, 443)]",1
544,-0.2769004245261535,0.3263993716017748,0.7234028875469461,"[(544, 930), (544, 835), (544, 173), (544, 878), (544, 657), (544, 755), (544, 634), (544, 606)]",1
545,0.18583629856364992,0.006086017144891986,0.7446359464529029,"[(545, 900), (545, 773), (545, 200), (545, 529), (545, 434), (545, 627), (545, 21), (545, 92)]",4
546,0.30752801195969637,-0.3505297724999803,0.6763460100183383,"[(546, 684), (546, 458), (546, 700), (546, 660), (546, 149)]",4
547,-0.7963880093081812,-0.9508026652944865,0.6417107167873887,"[(547, 577), (547, 294), (547, 169), (547, 430), (547, 242), (547, 51)]",3
548,-0.14028648325214577,0.40537193815162276,0.6665509575647122,"[(548, 896), (548, 8), (548, 207), (548, 629), (548, 606), (548, 767)]",3
549,0.7852197658447235,0.13376600996337973,0.5239054972259704,"[(549, 992), (549, 385), (549, 518), (549, 711), (549, 392), (549, 875), (549, 460), (549, 175), (549, 466), (549, 405), (549, 150), (549, 831), (549, 540), (549, 351)]",1
550,-0.7700455950276972,-0.22669872797416546,0.6058247174439075,"[(550, 485), (550, 208), (550, 145), (550, 467), (550, 572), (550, 253), (550, 453)]",2
551,0.05839366293106041,0.043775144292443224,0.7469425371752247,"[(551, 929), (551, 200), (551, 235), (551, 758), (551, 344), (551, 92)]",2
552,0.5573742311600498,0.5875509418708591,0.6954955137145777,"[(552, 867), (552, 838), (552, 397), (552, 749), (552, 432), (552, 601), (552, 220), (552, 797), (552, 574)]",3
553,-0.5312456035062916,0.9872176510870558,0.6412376721952161,"[(553, 96), (553, 968), (553, 378), (553, 651)]",2
554,0.2943293521020611,0.2295277448496189,0.5117023351914454,"[(554, 705), (554, 961), (554, 167), (554, 14), (554, 120), (554, 537)]",3
555,-0.79064495419556,-0.4941127236333167,0.5233619667733136,"[(555, 649), (555, 874), (555, 44), (555, 881), (555, 883), (555, 617), (555, 217), (555, 29)]",4
556,0.6756298810547638,0.7450775168870527,0.7269576041695276,"[(556, 899), (556, 6), (556, 999), (556, 47), (556, 818), (556, 183), (556, 349)]",4
557,0.865496231986076,0.19782939932241184,0.6202951514239401,"[(557, 385), (557, 421), (557, 518), (557, 175), (557, 80), (557, 466), (557, 405), (557, 150), (557, 540), (557, 830), (557, 351)]",2
558,-0.37848011040670904,-0.6161174595236345,0.65838566381568,"[(558, 98), (558, 515), (558, 918), (558, 38), (558, 418), (558, 754), (558, 934), (558, 565), (558, 642), (558, 887), (558, 312), (558, 252)]",3
559,-0.16500524789083215,-0.7921491916421857,0.5523621963083084,"[(559, 800), (559, 133), (559, 72), (559, 716), (559, 52), (559, 667), (559, 415)]",4
560,-0.2831953915967915,0.46204631229766435,0.5298736421834943,"[(560, 256), (560, 930), (560, 424), (560, 908), (560, 878), (560, 144), (560, 921), (560, 381), (560, 767)]",2
561,-0.49629850082531335,0.20873193454066774,0.6613143629306357,"[(561, 231), (561, 297), (561, 846), (561, 626), (561, 567), (561, 633), (561, 444), (561, 127)]",2
562,0.004436870248308855,-0.9798502909975952,0.5157724948023192,"[(562, 977), (562, 267), (562, 198), (562, 135)]",2
563,-0.08244347725271406,-0.6533438539143055,0.5236807883355891,"[(563, 704), (563, 322), (563, 742), (563, 903), (563, 46), (563, 690), (563, 691), (563, 121), (563, 415)]",4
564,0.5347829524469996,0.2077431343022691,0.6414031350046561,"[(564, 643), (564, 677), (564, 331), (564, 689), (564, 502), (564, 439)]",2
565,-0.35370399851163037,-0.6798589901448961,0.5606474961593468,"[(565, 354), (565, 515), (565, 934), (565, 38), (565, 252), (565, 330), (565, 642), (565, 558), (565, 754), (565, 918), (565, 855), (565, 476)]",1
566,0.7142297175220083,0.4758370202635005,0.6213953705805115,"[(566, 672), (566, 104), (566, 73), (566, 589), (566, 840), (566, 216), (566, 341), (566, 151), (566, 440), (566, 890)]",4
567,-0.47027167854600593,0.12099948471646438,0.6707041271206222,"[(567, 534), (567, 231), (567, 297), (567, 626), (567, 846), (567, 943), (567, 561), (567, 530), (567, 438), (567, 983), (567, 633), (567, 444), (567, 669), (567, 223)]",2
568,0.27179274155919075,-0.955015474451941,0.7417872794621291,"[(568, 519), (568, 202), (568, 683), (568, 246), (568, 58), (568, 382)]",1
569,-0.6229532701184028,0.45284999172464735,0.5334442198599089,"[(569, 696), (569, 274), (569, 603), (569, 346)]",1
570,0.7871874759466566,-0.675197805677727,0.6800107499245933,"[(570, 3), (570, 260), (570, 524), (570, 368), (570, 81), (570, 579), (570, 307), (570, 735), (570, 723), (570, 503), (570, 184), (570, 91), (570, 286), (570, 479)]",1
571,0.4189700606925124,0.13495282790936947,0.5087460269169775,"[(571, 531), (571, 507), (571, 643), (571, 659), (571, 423)]",3
572,-0.8616927350611205,-0.19171781517890585,0.7491066253126212,"[(572, 353), (572, 550), (572, 871), (572, 208), (572, 145), (572, 152), (572, 506), (572, 895)]",2
573,-0.6377467591208761,0.15036955891612758,0.7317479252784456,"[(573, 737), (573, 732), (573, 199), (573, 329), (573, 846), (573, 19), (573, 310), (573, 444)]",1
574,0.6154900544653372,0.6309921943618915,0.5267653443609321,"[(574, 867), (574, 797), (574, 838), (574, 552), (574, 749), (574, 47), (574, 432), (574, 183), (574, 349)]",1
575,-0.670979013931883,-0.14374575458962346,0.5638979777410844,"[(575, 1), (575, 868), (575, 485), (575, 230), (575, 641), (575, 681), (575, 76), (575, 302), (575, 306), (575, 467), (575, 853), (575, 901), (575, 63)]",3
576,0.1677092446649604,0.7567249470766797,0.7442670466685772,"[(576, 512), (576, 768), (576, 165), (576, 876), (576, 847), (576, 182), (576, 87), (576, 154), (576, 348), (576, 799)]",4
577,-0.713017201882743,-0.9799389329039823,0.6241661474351042,"[(577, 547), (577, 294), (577, 169), (577, 143), (577, 242), (577, 728), (577, 829)]",4
578,-0.3609974402573337,-0.16709251780152146,0.6499461506517881,"[(578, 675), (578, 106), (578, 435), (578, 605), (578, 717)]",3
579,0.846674663193103,-0.711145571628065,0.7281895145663788,"[(579, 194), (579, 260), (579, 494), (579, 591), (579, 307), (579, 723), (579, 503), (579, 184), (579, 570), (579, 285)]",1
580,0.19884799302862133,-0.40681820703481963,0.7390527059991793,"[(580, 736), (580, 836), (580, 456), (580, 592), (580, 18), (580, 536), (580, 602)]",3
581,-0.14295810415489285,0.24143527213760496,0.7409574449158273,"[(581, 835), (581, 678), (581, 877), (581, 842), (581, 332), (581, 173), (581, 237), (581, 721)]",4
582,-0.35426457381699117,0.12795413480614526,0.6699164267781789,"[(582, 99), (582, 795), (582, 526), (582, 943), (582, 626), (582, 309), (582, 534), (582, 600), (582, 635), (582, 669)]",1
583,-0.49285984525339965,-0.7925577636413559,0.6712734206220755,"[(583, 741), (583, 425), (583, 855), (583, 461), (583, 687), (583, 498), (583, 469), (583, 745), (583, 825), (583, 541), (583, 446)]",2
584,0.4288580059307221,-0.6095071588108592,0.5493782429409726,"[(584, 288), (584, 69), (584, 650), (584, 973), (584, 335), (584, 724), (584, 664), (584, 153), (584, 762), (584, 347), (584, 798)]",1
585,-0.06530331680772927,-0.1380853981398531,0.6735145765276501,"[(585, 33), (585, 298), (585, 411), (585, 433)]",4
586,-0.7054004273583094,0.5601183757617176,0.645891824933104,"[(586, 483), (586, 390), (586, 975), (586, 274), (586, 181), (586, 949), (586, 90), (586, 603), (586, 892), (586, 350), (586, 725)]",3
587,0.8992622945700077,-0.5734972895590842,0.7057994061719065,"[(587, 420), (587, 759), (587, 303), (587, 723), (587, 631), (587, 324), (587, 27), (587, 285), (587, 126)]",4
588,-0.9922088530927375,-0.32251358679642284,0.6258551220782445,"[(588, 928), (588, 353), (588, 20), (588, 406), (588, 474), (588, 955), (588, 156), (588, 477)]",3
589,0.6726108483138591,0.4074864107289804,0.5416610960757822,"[(589, 672), (589, 706), (589, 964), (589, 104), (589, 73), (589, 140), (589, 840), (589, 216), (589, 946), (589, 566), (589, 440), (589, 890), (589, 986)]",1
590,0.714879063817023,-0.46122737159961624,0.701078345833975,"[(590, 97), (590, 770), (590, 747), (590, 357), (590, 971), (590, 811), (590, 74), (590, 523), (590, 270), (590, 952), (590, 859)]",1
591,0.9046687828217186,-0.789354929869833,0.703270484821297,"[(591, 130), (591, 579), (591, 452), (591, 229), (591, 898), (591, 784), (591, 403), (591, 260)]",3
592,0.15097582228646345,-0.4286176000386628,0.5240870891191229,"[(592, 736), (592, 580), (592, 456), (592, 817), (592, 18), (592, 536), (592, 836), (592, 602), (592, 122)]",4
593,-0.6967154030377942,-0.5991978915625136,0.6125499626659753,"[(593, 54)]",4
594,-0.47090181196787717,-0.4801972153581193,0.5464172808229188,"[(594, 418), (594, 259), (594, 522), (594, 787), (594, 266), (594, 926)]",3
595,-0.2406549978698591,-0.5085261838592419,0.5805513329501886,"[(595, 98), (595, 263), (595, 776), (595, 457), (595, 951), (595, 239), (595, 471), (595, 698), (595, 221)]",3
596,0.21795632016620736,0.4358178788396516,0.5518217308365334,"[(596, 384), (596, 273), (596, 468), (596, 37), (596, 824)]",3
597,-0.874622321207082,-0.06948387683190482,0.5250724222484484,"[(597, 516), (597, 871), (597, 152), (597, 506), (597, 508), (597, 895)]",1
598,0.21311328237228233,0.3113126515056772,0.6020165498961967,"[(598, 384), (598, 273), (598, 988), (598, 37)]",2
599,-0.6869350357870634,0.2659352517368443,0.708969513672007,"[(599, 345), (599, 19), (599, 917), (599, 310), (599, 497)]",2
600,-0.37091907280017455,0.15189139937668883,0.5577832822198672,"[(600, 99), (600, 582), (600, 795), (600, 526), (600, 943), (600, 626), (600, 534), (600, 635), (600, 669)]",1
601,0.563101916827563,0.528759845495701,0.6857619960005836,"[(601, 897), (601, 867), (601, 552), (601, 397), (601, 432), (601, 17), (601, 946), (601, 986), (601, 220), (601, 797), (601, 383)]",3
602,0.1872724970162769,-0.33706815791758693,0.5382197496201802,"[(602, 291), (602, 580), (602, 615), (602, 456), (602, 592), (602, 536), (602, 836), (602, 122)]",1
603,-0.6622588340548767,0.4829912929178839,0.5751568417037175,"[(603, 483), (603, 164), (603, 586), (603, 274), (603, 181), (603, 696), (603, 569), (603, 346), (603, 725)]",4
604,-0.1854822401564813,0.09433278606314621,0.6905082432317233,"[(604, 521), (604, 482), (604, 179), (604, 190), (604, 191)]",4
605,-0.38000346871716273,-0.24274186308378387,0.6642413982436859,"[(605, 106), (605, 717), (605, 578), (605, 326), (605, 670)]",4
606,-0.21425900233007833,0.36164075384814254,0.6749254953001911,"[(606, 544), (606, 835), (606, 548), (606, 173), (606, 878), (606, 207), (606, 634), (606, 381)]",1
607,-0.43050889098853995,0.3604371276036564,0.5884874261198627,"[(607, 192), (607, 279), (607, 978), (607, 159), (607, 127)]",3
608,-0.9439311905982748,-0.7596251169408046,0.7224409285846842,"[(608, 993), (608, 132), (608, 166), (608, 295), (608, 746), (608, 473), (608, 57), (608, 28)]",2
609,0.9904087978818243,-0.07607289727427768,0.7408283763859518,"[(609, 36), (609, 422), (609, 138), (609, 462), (609, 373), (609, 249)]",1
610,-0.16776107801703266,-0.2067202837119484,0.6445451318613568,"[(610, 974), (610, 33), (610, 269), (610, 662)]",4
611,-0.4390948811739701,0.8859332301319502,0.6232672736929828,"[(611, 619), (611, 107), (611, 228), (611, 189), (611, 791)]",4
612,-0.685466298035901,-0.7813162068863952,0.5058170044787735,"[(612, 388), (612, 997), (612, 232), (612, 366), (612, 238), (612, 213), (612, 292), (612, 956), (612, 702)]",4
613,-0.7386434499470276,0.8931663226562176,0.5700664190972421,"[(613, 802), (613, 712), (613, 815), (613, 400), (613, 819), (613, 852), (613, 663)]",2
614,0.2537146123405256,-0.8121546909662425,0.552667015958738,"[(614, 26), (614, 683), (614, 636), (614, 95)]",1
615,0.18100791850401277,-0.2784122601603862,0.5727308246394642,"[(615, 843), (615, 602), (615, 291), (615, 660), (615, 391)]",1
616,-0.10158962299279284,0.8041005746577283,0.6642998464779113,"[(616, 128), (616, 995), (616, 264), (616, 623), (616, 342), (616, 313), (616, 443), (616, 93), (616, 543)]",4
617,-0.7962839613350519,-0.5783965466851195,0.6201717858332206,"[(617, 555), (617, 325), (617, 296), (617, 649), (617, 874), (617, 459), (617, 44), (617, 883), (617, 881), (617, 147), (617, 980), (617, 54), (617, 699), (617, 29)]",1
618,0.7801474559794288,-0.8984181748874973,0.7384371346548378,"[(618, 481), (618, 738), (618, 996), (618, 709), (618, 13), (618, 784), (618, 402), (618, 898), (618, 197)]",3
619,-0.4926173114347825,0.841300843329758,0.7238371937400918,"[(619, 611), (619, 228), (619, 488), (619, 107), (619, 204), (619, 791), (619, 441), (619, 954), (619, 189), (619, 991)]",4
620,-0.8166336705721315,0.9713412640581622,0.5870024505314648,"[(620, 160), (620, 962), (620, 803), (620, 852), (620, 663), (620, 763)]",3
621,-0.312234593975385,0.614953815960469,0.6459237383432032,"[(621, 424), (621, 170), (621, 492), (621, 879), (621, 790), (621, 234)]",4
622,0.32253581662583564,0.9161113230458124,0.5835754599115373,"[(622, 352), (622, 416), (622, 35), (622, 816), (622, 625), (622, 281), (622, 638)]",3
623,-0.06156132373640455,0.7937030655442141,0.5911610569356487,"[(623, 128), (623, 264), (623, 616), (623, 465), (623, 342), (623, 313), (623, 443), (623, 93), (623, 543)]",4
624,-0.9092545933928113,0.6292259951541139,0.6117731193412537,"[(624, 408), (624, 785), (624, 976), (624, 913), (624, 889)]",3
625,0.25017706150851593,0.9584082696681226,0.5385686965985492,"[(625, 352), (625, 416), (625, 35), (625, 622), (625, 816), (625, 786), (625, 281), (625, 638)]",3
626,-0.43836644845589157,0.13311579643196336,0.6208619692665557,"[(626, 582), (626, 231), (626, 297), (626, 526), (626, 943), (626, 561), (626, 530), (626, 534), (626, 567), (626, 600), (626, 633), (626, 669)]",3
627,0.11673483160291864,-0.04602103224763976,0.6808886869554119,"[(627, 200), (627, 545), (627, 92), (627, 773), (627, 358)]",2
628,0.3652617535434308,-0.9122604712913327,0.7232887061046015,"[(628, 202), (628, 683), (628, 941), (628, 752), (628, 810), (628, 314), (628, 764), (628, 125), (628, 382), (628, 95)]",1
629,-0.07289721958948747,0.39596823028425554,0.7458953170045517,"[(629, 896), (629, 548), (629, 8), (629, 939), (629, 207), (629, 176), (629, 856), (629, 250)]",2
630,-0.36683562427011607,-0.974060987828641,0.5546860126999904,"[(630, 801), (630, 299), (630, 814), (630, 319), (630, 924), (630, 254), (630, 703)]",4
631,0.8963235266394978,-0.49656980440332377,0.6806736815078972,"[(631, 587), (631, 10), (631, 27), (631, 324), (631, 126)]",1
632,0.9626350591889385,-0.8741473571007699,0.5387107424327128,"[(632, 130), (632, 131), (632, 452), (632, 229), (632, 403), (632, 389)]",1
633,-0.4986396130222761,0.1748911992130613,0.6427980362145426,"[(633, 231), (633, 297), (633, 846), (633, 561), (633, 626), (633, 567), (633, 444)]",3
634,-0.22267114655204767,0.322176385033599,0.521841635077535,"[(634, 544), (634, 835), (634, 842), (634, 173), (634, 878), (634, 877), (634, 606)]",2
635,-0.36139268291203486,0.21638488762637698,0.7032462292014112,"[(635, 582), (635, 526), (635, 657), (635, 755), (635, 534), (635, 600), (635, 795), (635, 669)]",1
636,0.29588396461427524,-0.8146970638616202,0.625382209165863,"[(636, 614), (636, 683), (636, 752), (636, 26), (636, 125), (636, 95)]",2
637,0.38681946992138094,-0.27257263575008883,0.728586439989915,"[(637, 419), (637, 486), (637, 700), (637, 458), (637, 149), (637, 969), (637, 155), (637, 412)]",3
638,0.27929945265202694,0.9419104392168323,0.528553804308964,"[(638, 352), (638, 416), (638, 35), (638, 622), (638, 816), (638, 625), (638, 281)]",2
639,0.1853973383106382,0.6499887125679793,0.6465668396843292,"[(639, 768), (639, 356), (639, 907), (639, 182), (639, 154), (639, 348), (639, 701)]",2
640,-0.9850267078662991,0.8933403508132751,0.670663971667958,"[(640, 177), (640, 962)]",4
641,-0.6088057330165857,-0.09204447251897174,0.69761141005572,"[(641, 868), (641, 808), (641, 681), (641, 306), (641, 853), (641, 575)]",4
642,-0.3164211891875919,-0.6067464729076424,0.6059829646873325,"[(642, 98), (642, 515), (642, 934), (642, 38), (642, 252), (642, 450), (642, 558), (642, 239), (642, 565), (642, 918), (642, 476)]",4
643,0.5006997112129168,0.15192884763936165,0.6923626318911842,"[(643, 571), (643, 331), (643, 689), (643, 564), (643, 502), (643, 439), (643, 507)]",2
644,0.12559994653916773,0.2541964190926076,0.6972186099824674,"[(644, 257), (644, 417), (644, 429), (644, 243), (644, 88), (644, 794), (644, 988), (644, 833)]",1
645,-0.5482928073924145,-0.3090235344879928,0.5622436557151068,"[(645, 449), (645, 708), (645, 71), (645, 844), (645, 398), (645, 719), (645, 920), (645, 884), (645, 981), (645, 760), (645, 670), (645, 927)]",1
646,-0.2749480151652606,0.9005727831529022,0.6149254232520853,"[(646, 2), (646, 187), (646, 805), (646, 454), (646, 40), (646, 15), (646, 886), (646, 504), (646, 123), (646, 380)]",1
647,0.3630254760467624,-0.1350289365517281,0.7192613113205167,"[(647, 225), (647, 289), (647, 648), (647, 393), (647, 938), (647, 848), (647, 757)]",1
648,0.3713140304700224,-0.04351333393689383,0.6810536142454294,"[(648, 647), (648, 713), (648, 916), (648, 757), (648, 823), (648, 500)]",2
649,-0.828883182319248,-0.5517209844580107,0.6124704704986272,"[(649, 555), (649, 325), (649, 296), (649, 617), (649, 874), (649, 459), (649, 44), (649, 883), (649, 881), (649, 147), (649, 980), (649, 699), (649, 29), (649, 862)]",3
650,0.3616648682454191,-0.5423799698200951,0.6940367978161746,"[(650, 258), (650, 584), (650, 490), (650, 363), (650, 724), (650, 437), (650, 214), (650, 664)]",2
651,-0.5581273141007923,0.9823141680856369,0.7200753365992121,"[(651, 96), (651, 968), (651, 553), (651, 436), (651, 375), (651, 378)]",3
652,0.5464701759405612,0.04903262857316126,0.5851667846038516,"[(652, 321), (652, 396), (652, 59), (652, 284), (652, 931)]",2
653,0.13037811437568902,0.9196702220500739,0.5819041079649308,"[(653, 163), (653, 933), (653, 455), (653, 328), (653, 812), (653, 108), (653, 876), (653, 527), (653, 240), (653, 786), (653, 665)]",3
654,-0.02769290976762062,-0.8207364833555977,0.5647894363554776,"[(654, 472), (654, 82), (654, 716), (654, 135)]",2
655,-0.04714397805290771,0.49806586059116187,0.5258637608959582,"[(655, 66), (655, 8), (655, 105), (655, 83), (655, 919), (655, 24), (655, 250)]",3
656,-0.6013292990642551,0.6064677066765787,0.5115742020225497,"[(656, 7), (656, 360), (656, 42), (656, 431), (656, 949), (656, 538)]",4
657,-0.27753223119981385,0.2313687102188029,0.6944378517715484,"[(657, 544), (657, 835), (657, 842), (657, 173), (657, 635), (657, 755), (657, 795)]",4
658,-0.9056713434549393,0.30067373342714143,0.539620548570892,"[(658, 162), (658, 139)]",2
659,0.4147983898330265,0.20936722521630258,0.7237550471813922,"[(659, 571), (659, 331), (659, 14), (659, 114), (659, 531), (659, 120), (659, 507)]",2
660,0.2792976850538329,-0.272429057463514,0.5391567378041395,"[(660, 546), (660, 291), (660, 615), (660, 458), (660, 141), (660, 149), (660, 700)]",1
661,0.49310243416967237,-0.24956855644160103,0.5440026841044381,"[(661, 486), (661, 809), (661, 203), (661, 276), (661, 475), (661, 412)]",4
662,-0.13388289643306228,-0.2518998427023531,0.6660216905953821,"[(662, 610), (662, 426), (662, 428), (662, 269), (662, 974), (662, 53), (662, 733)]",4
663,-0.7624577626525428,0.9309204623664573,0.5159409659335696,"[(663, 160), (663, 802), (663, 803), (663, 613), (663, 712), (663, 620), (663, 819), (663, 852), (663, 763)]",3
664,0.3831798670684605,-0.5834816742994355,0.5923633048093482,"[(664, 584), (664, 153), (664, 650), (664, 724), (664, 335)]",4
665,0.055467330822452476,0.8816873627236719,0.6770514818893666,"[(665, 163), (665, 933), (665, 70), (665, 455), (665, 328), (665, 812), (665, 108), (665, 653), (665, 876), (665, 527), (665, 751)]",4
666,-0.7751460988131251,0.11453252219709564,0.5534788503775009,"[(666, 737), (666, 293), (666, 668), (666, 497), (666, 694), (666, 248), (666, 732)]",3
667,-0.24209668092043501,-0.7812870670223064,0.6943216812510994,"[(667, 0), (667, 513), (667, 354), (667, 133), (667, 559), (667, 52), (667, 800)]",2
668,-0.7613840603237434,0.0942656749267341,0.7198779225865862,"[(668, 737), (668, 293), (668, 199), (668, 910), (668, 694), (668, 248), (668, 666), (668, 732)]",1
669,-0.3781190365648748,0.14135789284621225,0.5825555339843169,"[(669, 99), (669, 582), (669, 795), (669, 626), (669, 526), (669, 943), (669, 530), (669, 309), (669, 534), (669, 567), (669, 600), (669, 635)]",2
670,-0.452428816409973,-0.2830118884055799,0.5238239664437359,"[(670, 449), (670, 708), (670, 645), (670, 398), (670, 981), (670, 920), (670, 605)]",1
671,-0.19722888948302897,-0.11090984957730132,0.685945416340083,"[(671, 411), (671, 685), (671, 766), (671, 965)]",1
672,0.6293937360217696,0.4521786723289709,0.6689025030409262,"[(672, 897), (672, 964), (672, 104), (672, 73), (672, 140), (672, 589), (672, 840), (672, 17), (672, 946), (672, 566), (672, 440), (672, 890), (672, 216), (672, 986)]",1
673,-0.4792992184810898,0.4938571481805589,0.5046561227964026,"[(673, 327), (673, 905), (673, 978), (673, 911), (673, 722), (673, 696)]",1
674,0.5696726588750289,-0.17613155715958095,0.5229462290380287,"[(674, 514), (674, 75), (674, 849), (674, 25), (674, 475), (674, 734)]",4
675,-0.3655010374289176,-0.14024513473456524,0.5661026255835269,"[(675, 34), (675, 435), (675, 578), (675, 106), (675, 989)]",1
676,0.988487214562171,0.6789493286100985,0.7147771733846792,"[(676, 323), (676, 12), (676, 395), (676, 94)]",3
677,0.6217846995734428,0.22914350001181916,0.6231546293848811,"[(677, 740), (677, 782), (677, 564), (677, 174), (677, 502), (677, 439)]",4
678,-0.08686784682726345,0.18884949178898647,0.6325814947110039,"[(678, 581), (678, 362), (678, 332), (678, 237), (678, 721), (678, 84), (678, 407)]",2
679,-0.3603645642413258,-0.01347668562438109,0.5354817930768689,"[(679, 387), (679, 967), (679, 827), (679, 399), (679, 435), (679, 309), (679, 251), (679, 989), (679, 287)]",1
680,-0.10303912241578184,-0.4151058574205495,0.5937232923805275,"[(680, 864), (680, 776), (680, 888), (680, 158), (680, 56), (680, 826), (680, 219), (680, 222)]",2
681,-0.6562790209369629,-0.08814021893897261,0.6169982771457068,"[(681, 641), (681, 868), (681, 901), (681, 230), (681, 1), (681, 306), (681, 853), (681, 63), (681, 575)]",1
